0.01,0.009,0.008,0.017,0.014,0.009,0.018,0.021,0.023,0.019,0.028,0.031,0.021,0.032,0.037,0.032,0.027,0.04,0.037,0.044,0.052,0.034,0.035,0.048,0.046,0.032,0.036,0.022,0.028,0.028,0.022,0.024,0.019,0.017,0.014,0.008,0.01,0.012,0.012,0.008,0.005,0.011
0.006,0.01,0.008,0.012,0.016,0.008,0.021,0.016,0.022,0.026,0.032,0.025,0.03,0.028,0.043,0.036,0.034,0.029,0.028,0.053,0.038,0.033,0.041,0.035,0.032,0.025,0.032,0.04,0.025,0.032,0.02,0.033,0.016,0.018,0.015,0.021,0.008,0.015,0.009,0.01,0.015,0.004
0.072,0.05,0.055,0.059,0.066,0.054,0.067,0.049,0.041,0.043,0.052,0.039,0.033,0.026,0.033,0.027,0.024,0.024,0.024,0.02,0.026,0.014,0.015,0.014,0.01,0.005,0.008,0.008,0.001,0.008,0.005,0.011,0.005,0.003,0.001,0,0.002,0.002,0,0,0.001,0.003
0.022,0.026,0.031,0.033,0.037,0.048,0.035,0.047,0.048,0.039,0.043,0.047,0.033,0.054,0.039,0.035,0.052,0.041,0.045,0.025,0.032,0.019,0.016,0.018,0.016,0.02,0.013,0.012,0.009,0.005,0.005,0.008,0.009,0.007,0.002,0.006,0.004,0.005,0.004,0.002,0.006,0.002
0,0,0,0,0,0,0.001,0,0,0.002,0.001,0,0.001,0.001,0.003,0.002,0.001,0.002,0.005,0.001,0.001,0.001,0.006,0.005,0.003,0.008,0.009,0.009,0.019,0.016,0.024,0.019,0.034,0.046,0.069,0.061,0.092,0.108,0.119,0.132,0.115,0.084
0.015,0.012,0.013,0.025,0.028,0.03,0.026,0.022,0.033,0.038,0.036,0.039,0.048,0.039,0.046,0.054,0.04,0.027,0.045,0.04,0.041,0.024,0.036,0.028,0.02,0.026,0.024,0.02,0.019,0.013,0.014,0.013,0.016,0.007,0.011,0.009,0.005,0.005,0.005,0.004,0.003,0.001
0.002,0,0.005,0.001,0.005,0.005,0.003,0.005,0.008,0.008,0.007,0.012,0.009,0.006,0.012,0.015,0.014,0.015,0.026,0.022,0.026,0.029,0.03,0.034,0.05,0.046,0.046,0.04,0.048,0.036,0.044,0.043,0.056,0.04,0.047,0.041,0.039,0.028,0.033,0.022,0.024,0.018
0.006,0.003,0.003,0.007,0.006,0.013,0.01,0.008,0.013,0.013,0.019,0.022,0.015,0.024,0.021,0.024,0.034,0.031,0.032,0.032,0.037,0.039,0.033,0.038,0.045,0.044,0.048,0.041,0.044,0.044,0.024,0.035,0.034,0.019,0.019,0.018,0.018,0.023,0.018,0.017,0.011,0.015
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.001,0.002,0,0,0.002,0.001,0.004,0.003,0.004,0.002,0.005,0.002,0.01,0.006,0.014,0.014,0.026,0.031,0.034,0.048,0.064,0.11,0.14,0.176,0.181,0.119
0.058,0.05,0.057,0.043,0.066,0.057,0.059,0.037,0.046,0.054,0.046,0.037,0.031,0.028,0.04,0.032,0.029,0.019,0.027,0.01,0.02,0.017,0.014,0.015,0.015,0.013,0.006,0.007,0.006,0.011,0.011,0.005,0.005,0.008,0.006,0.004,0.003,0.004,0.002,0.002,0,0
0.005,0.009,0.004,0.007,0.007,0.011,0.008,0.009,0.013,0.016,0.017,0.026,0.031,0.03,0.035,0.029,0.037,0.04,0.045,0.043,0.034,0.043,0.046,0.037,0.041,0.062,0.036,0.041,0.026,0.027,0.024,0.018,0.022,0.026,0.022,0.018,0.01,0.014,0.012,0.004,0.007,0.008
0.021,0.023,0.021,0.032,0.019,0.031,0.039,0.032,0.026,0.037,0.04,0.047,0.055,0.038,0.037,0.038,0.057,0.046,0.042,0.04,0.03,0.03,0.028,0.027,0.018,0.016,0.011,0.019,0.01,0.01,0.016,0.008,0.014,0.006,0.004,0.006,0.005,0.007,0.003,0.006,0.003,0.002
0.009,0.006,0.023,0.017,0.016,0.023,0.025,0.022,0.021,0.031,0.04,0.032,0.041,0.031,0.04,0.038,0.043,0.043,0.026,0.049,0.03,0.04,0.032,0.036,0.032,0.033,0.029,0.027,0.023,0.016,0.021,0.017,0.017,0.008,0.011,0.014,0.005,0.008,0.005,0.006,0.003,0.011
0,0,0.001,0.001,0,0.001,0.001,0.003,0,0.001,0,0,0,0.003,0.004,0.002,0.004,0.004,0.005,0.005,0.009,0.014,0.013,0.018,0.027,0.019,0.029,0.043,0.041,0.04,0.061,0.047,0.06,0.062,0.076,0.071,0.064,0.069,0.071,0.06,0.038,0.033
0,0,0,0.001,0,0.002,0,0.001,0.002,0.001,0.002,0.002,0.001,0,0.002,0.001,0.005,0.007,0.005,0.003,0.005,0.008,0.005,0.016,0.012,0.021,0.017,0.029,0.039,0.046,0.059,0.056,0.047,0.075,0.077,0.08,0.076,0.066,0.072,0.066,0.056,0.037
0.008,0.016,0.004,0.009,0.01,0.014,0.01,0.016,0.014,0.017,0.015,0.03,0.017,0.015,0.03,0.028,0.025,0.037,0.044,0.038,0.036,0.037,0.053,0.031,0.027,0.034,0.036,0.042,0.035,0.039,0.031,0.033,0.031,0.022,0.025,0.021,0.012,0.012,0.018,0.013,0.01,0.005
0.022,0.023,0.03,0.024,0.031,0.032,0.042,0.045,0.029,0.027,0.043,0.036,0.05,0.048,0.039,0.028,0.038,0.033,0.036,0.032,0.027,0.033,0.033,0.027,0.019,0.022,0.023,0.019,0.022,0.018,0.011,0.009,0.01,0.007,0.009,0.004,0.003,0.004,0.002,0.005,0.004,0.001
0.002,0.002,0.001,0,0,0.002,0.001,0.003,0.007,0.003,0.003,0.003,0.008,0.004,0.005,0.01,0.008,0.009,0.009,0.015,0.02,0.02,0.018,0.019,0.031,0.036,0.036,0.031,0.043,0.049,0.056,0.063,0.052,0.068,0.054,0.06,0.055,0.054,0.036,0.04,0.036,0.028
0.016,0.021,0.023,0.023,0.027,0.031,0.023,0.027,0.032,0.032,0.042,0.043,0.039,0.05,0.037,0.046,0.041,0.046,0.03,0.035,0.031,0.039,0.035,0.03,0.026,0.02,0.028,0.02,0.015,0.016,0.008,0.011,0.011,0.007,0.012,0.008,0.007,0.002,0.002,0.001,0.006,0.001
0.022,0.025,0.036,0.046,0.043,0.044,0.049,0.053,0.041,0.041,0.039,0.035,0.038,0.04,0.042,0.037,0.038,0.039,0.029,0.025,0.015,0.024,0.024,0.021,0.017,0.018,0.013,0.015,0.013,0.011,0.006,0.015,0.003,0.011,0.002,0.004,0.008,0.002,0.004,0.007,0.004,0.001
0,0.001,0.003,0,0.002,0.004,0.004,0.004,0.004,0.004,0.006,0.007,0.008,0.009,0.011,0.009,0.007,0.014,0.015,0.017,0.015,0.019,0.02,0.034,0.041,0.025,0.037,0.05,0.053,0.035,0.055,0.058,0.048,0.064,0.057,0.056,0.046,0.048,0.034,0.026,0.023,0.027
